ammonia,arsenic,barium,cadmium,copper,fluoride,bacteria,viruses,lead,nitrates,mercury,perchlorate,radium,selenium,uranium,aluminum:Log_aluminum,ammonia:Log_ammonia,arsenic:Log_arsenic,barium:Log_barium,cadmium:Log_cadmium,chloramine:Log_chloramine,chromium:Log_chromium,copper:Log_copper,fluoride:Log_fluoride,bacteria:Log_bacteria,viruses:Log_viruses,lead:Log_lead,nitrates:Log_nitrates,nitrites:Log_nitrites,mercury:Log_mercury,perchlorate:Log_perchlorate,radium:Log_radium,selenium:Log_selenium,silver:Log_silver,uranium:Log_uranium
18.77,0.282842712474619,0.07,0.31622776601683794,0.17320508075688773,0.09,0.0,0.7535710000000001,0.103,4.37,0.006,1725.4995508224008,0.07,0.03,0.05,-0.3381786741175776,55.0385173957323,-0.3571919703654946,-0.18614820258529446,-0.36407067001059,-0.2975261690290382,-0.3308947813930112,-0.30367682189200496,-0.21671510477866848,0.0,-0.2132093791194683,-0.23412170794750764,6.44471434979977,-0.1381410900731087,-0.030695974858524495,12860.61728492899,-0.18614820258529446,-0.10519673691959945,-0.3596281358897175,-0.14978661367769955
23.51,0.17320508075688773,2.2,0.1414213562373095,0.22360679774997896,1.07,0.0,0.3429999999999999,0.101,1.16,0.008,133.17054685760004,3.21,0.09,0.03,-0.3205482300180523,74.23108202859702,-0.30367682189200496,1.7346061928013947,-0.276621799529602,-0.3381786741175776,-0.3678783611782336,-0.33493305030283593,0.07239475386698191,0.0,-0.3670185173129556,-0.23155611097622866,0.17216720593719692,-0.2622504869521496,-0.03862650989841841,651.4211238875016,3.7437297082255774,-0.21671510477866848,-0.3596281358897175,-0.10519673691959945
17.85,0.1414213562373095,2.03,0.2449489742783178,0.2449489742783178,0.54,0.0,7.289999999999998e-07,0.126,17.56,0.009,722.0115733092999,1.96,0.1,0.02,-0.2975261690290382,51.44376262182783,-0.276621799529602,1.4373126598990025,-0.3445710346469989,-0.2382758691763917,-0.36711466825642475,-0.3445710346469989,-0.33274051528886117,0.0,-1.030193064449962e-05,-0.26100564487586303,50.3203502089144,-0.366516292749662,-0.042394776314813254,4752.30989949543,1.3189711675551545,-0.23025850929940456,-0.3308947813930112,-0.07824046010856292
2.07,0.3,0.41,0.282842712474619,0.1,0.62,0.0,1e-09,0.017,1.99,0.007,0.22190066239999998,0.23,0.01,0.03,-0.35779757672764273,1.5060256170639645,-0.3611918412977808,-0.3655552289063513,-0.3571919703654946,-0.3205482300180523,-0.3561721207492444,-0.23025850929940456,-0.29638219658465986,0.0,-2.072326583694641e-08,-0.06926721289374066,1.369387931085438,-0.22973884373298117,-0.034732915909487766,-0.3340770977038283,-0.33802547311355663,-0.04605170185988091,-0.3596281358897175,-0.10519673691959945
15.27,0.22360679774997896,0.34,0.1414213562373095,0.282842712474619,1.43,0.0,0.7049690000000001,0.08,1.91,0.008,1.61051e-05,3.18,0.06,0.08,-0.3124714989481294,41.62434212065036,-0.33493305030283593,-0.3667952848664562,-0.276621799529602,-0.3205482300180523,-0.3561721207492444,-0.3571919703654946,0.5114744553086967,0.0,-0.24645818373642564,-0.20205829154466046,1.2359671923318083,-0.36461897062027676,-0.03862650989841841,-0.00017774191602205886,3.6788822057988324,-0.1688046430056022,-0.3632508383850034,-0.20205829154466046
16.31,0.2449489742783178,0.29,0.3,0.2449489742783178,0.34,0.0,0.6141249999999999,0.065,17.86,0.003,281.70360005489994,0.46,0.1,0.01,-0.3048138403603834,45.533905975282956,-0.3445710346469989,-0.35898356324046904,-0.3611918412977808,-0.09770001633861031,-0.3561721207492444,-0.3445710346469989,-0.3667952848664562,0.0,-0.2994208127334631,-0.1776689205906225,51.48258545750759,-0.28456799773288216,-0.017427428970942082,1589.0492889355667,-0.35720324316953833,-0.23025850929940456,-0.3632508383850034,-0.04605170185988091
26.82,0.0,0.06,0.282842712474619,0.1414213562373095,0.99,0.0,0.421875,0.071,0.31,0.002,264777.69045093755,0.82,0.0,0.05,-0.3478045511491887,88.21494608403174,0.0,-0.1688046430056022,-0.3571919703654946,-0.3478045511491887,-0.36271030018740713,-0.276621799529602,-0.009949832494966436,0.0,-0.36409762294678527,-0.18780035353779834,-0.36306672426591297,-0.128755032994728,-0.012429216196844383,3306185.24935921,-0.16272976975354742,0.0,-0.3669732716777261,-0.14978661367769955
17.9,0.2,2.66,0.2449489742783178,0.2449489742783178,0.22,0.0,0.970299,0.108,8.06,0.005,0.0005153632,0.27,0.1,0.07,-0.3290993274035144,51.63793275995609,-0.3218875824868201,2.602347486630997,-0.3445710346469989,-0.3381786741175776,-0.36271030018740713,-0.3445710346469989,-0.3331081011785506,0.0,-0.029255492484949762,-0.24036739760065506,16.82052326553941,-0.3658586660921317,-0.026491586832740183,-0.0039016285674841277,-0.3535199963956158,-0.23025850929940456,-0.36711466825642475,-0.18614820258529446
18.95,0.22360679774997896,0.5,0.2645751311064591,0.17320508075688773,1.0,0.0,0.778688,0.086,9.46,0.007,112.11548930569997,2.46,0.03,0.08,-0.36667025453220836,55.74718450246385,-0.33493305030283593,-0.34657359027997264,-0.3517870364588285,-0.3381786741175776,-0.3652773032901928,-0.30367682189200496,0.0,0.0,-0.19478477490459534,-0.21099308651466211,21.25730474378343,-0.3643502384359837,-0.034732915909487766,529.1323585725464,2.2143969208629075,-0.10519673691959945,-0.3632508383850034,-0.20205829154466046
7.66,0.17320508075688773,0.67,0.282842712474619,0.17320508075688773,1.46,0.0,0.19511199999999995,0.061,8.96,0.004,0.22190066239999998,0.47,0.03,0.06,-0.29056659514304034,15.595851795544151,-0.30367682189200496,-0.26831996962007393,-0.3571919703654946,-0.35779757672764273,-0.3596281358897175,-0.30367682189200496,0.5525171961515577,0.0,-0.3188484259643265,-0.17060976630333838,19.647221233802078,-0.17068403536567855,-0.022085843671448984,-0.3340770977038283,-0.3548606146106754,-0.10519673691959945,0.0,-0.1688046430056022
9.9,0.3,0.13,0.1,0.2449489742783178,0.43,0.0,0.5120000000000001,0.114,12.69,0.008,12148.403181977596,0.09,0.02,0.06,-0.3478045511491887,22.69609409569139,-0.3611918412977808,-0.2652287077084521,-0.23025850929940456,-0.2653774678351938,-0.3669732716777261,-0.3445710346469989,-0.36290713022664745,0.0,-0.3427484948186261,-0.24755747868699116,32.2429332351067,-0.07824046010856292,-0.03862650989841841,114255.16113110298,-0.21671510477866848,-0.07824046010856292,-0.3540695851585701,-0.1688046430056022
20.56,0.1414213562373095,1.68,0.17320508075688773,0.1,1.44,0.0,0.17561600000000005,0.012,9.42,0.004,949.4696984223999,1.1,0.07,0.08,-0.35779757672764273,62.16002337846798,-0.276621799529602,0.8715735729374814,-0.30367682189200496,-0.12068393369671615,-0.3652773032901928,-0.23025850929940456,0.5250860835665893,0.0,-0.30547621458702207,-0.05307418355032965,21.12750653450152,-0.28456799773288216,-0.022085843671448984,6509.472739218021,0.10484119778475744,-0.18614820258529446,-0.3632508383850034,-0.20205829154466046
26.06,0.1414213562373095,0.76,0.22360679774997896,0.282842712474619,0.29,0.0,0.8847359999999999,0.167,15.05,0.002,84.72886094430002,5.8,0.06,0.06,-0.35779757672764273,84.96606495841597,-0.276621799529602,-0.20857200273333784,-0.33493305030283593,0.0,-0.36271030018740713,-0.3571919703654946,-0.35898356324046904,0.0,-0.10835006443161745,-0.2988901649164188,40.80623876748302,-0.35023914847131843,-0.012429216196844383,376.1500743893802,10.195575921803767,-0.1688046430056022,-0.36711466825642475,-0.1688046430056022
21.93,0.17320508075688773,0.35,0.1414213562373095,0.17320508075688773,1.0,0.0,3.4300000000000004e-07,0.109,1.92,0.001,0.13501251070000003,0.58,0.04,0.05,-0.3290993274035144,67.71667248408544,-0.30367682189200496,-0.36743774357453723,-0.276621799529602,-0.2713287681296923,-0.3632508383850034,-0.30367682189200496,0.0,0.0,-5.105738638694702e-06,-0.24158840624607628,1.252464357196205,-0.33274051528886117,-0.006907755278982137,-0.27034740872652174,-0.31594176175616984,-0.128755032994728,-0.3596281358897175,-0.14978661367769955
6.21,0.1414213562373095,0.19,0.1,0.3,1.35,0.0,8e-09,0.031,16.99,0.007,31162.041955123197,0.79,0.08,0.08,0.0,11.340459163820857,-0.276621799529602,-0.31553892929611366,-0.23025850929940456,-0.35779757672764273,-0.36711466825642475,-0.3611918412977808,0.40514119980795654,0.0,-1.4915059436213262e-07,-0.10768681030940672,48.126297657268445,-0.07824046010856292,-0.034732915909487766,322432.2778876161,-0.1862206434816452,-0.20205829154466046,-0.36711466825642475,-0.20205829154466046
1.42,0.1414213562373095,0.22,0.22360679774997896,0.2,0.53,0.0,8e-09,0.11,13.73,0.009,37987.0928666624,0.14,0.04,0.0,0.0,0.49793275769070044,-0.276621799529602,-0.3331081011785506,-0.33493305030283593,-0.3381786741175776,-0.3632508383850034,-0.3218875824868201,-0.33648548439106385,0.0,-1.4915059436213262e-07,-0.2428002404508693,35.96687760757775,-0.23652292821986598,-0.042394776314813254,400573.9596018221,-0.2752557998921966,-0.128755032994728,-0.3652773032901928,0.0
14.4,0.0,0.88,0.2,0.2449489742783178,0.26,0.0,0.32850899999999994,0.182,1.49,0.008,1089.6201253124998,0.63,0.01,0.05,-0.36667025453220836,38.40808617478015,0.0,-0.1124933669286987,-0.3218875824868201,-0.2653774678351938,-0.3678783611782336,-0.3445710346469989,-0.35023914847131843,0.0,-0.36569327673006247,-0.3100822437267722,0.594176418736478,-0.3667952848664562,-0.03862650989841841,7620.350316404959,-0.29108233954583196,-0.04605170185988091,-0.3596281358897175,-0.14978661367769955
24.93,0.1,2.46,0.3,0.2,1.41,0.0005120000000000001,2.16e-07,0.049,9.64,0.006,20030.4189453125,0.76,0.03,0.0,-0.3478045511491887,80.17667240555917,-0.23025850929940456,2.2143969208629075,-0.3611918412977808,-0.3124714989481294,-0.36711466825642475,-0.3218875824868201,0.4844614831900083,-0.0038795191976574808,-3.3151652847206454e-06,-0.14778081406270402,21.84347948712046,-0.35720324316953833,-0.030695974858524495,198401.44676338552,-0.20857200273333784,-0.10519673691959945,-0.3561721207492444,0.0
22.53,0.1414213562373095,0.62,0.2449489742783178,0.2645751311064591,0.87,0.0,5.12e-07,0.079,8.64,0.007,67.21093304319997,5.26,0.06,0.05,-0.3290993274035144,70.17751990762677,-0.276621799529602,-0.29638219658465986,-0.3445710346469989,-0.1701999098090724,-0.3678783611782336,-0.3517870364588285,-0.12115799858015167,0.0,-7.416289900496335e-06,-0.20052628669469413,18.63131831552993,-0.30649537425959444,-0.034732915909487766,282.8125788398649,8.732289200702994,-0.1688046430056022,-0.3308947813930112,-0.14978661367769955
6.07,0.3,2.05,0.1414213562373095,0.1,0.51,0.0,0.456533,0.012,1.11,0.008,674.8994797568001,0.94,0.02,0.04,-0.3478045511491887,10.946386732783441,-0.3611918412977808,1.4715715759581491,-0.276621799529602,-0.2596229297936393,-0.3652773032901928,-0.23025850929940456,-0.3434057221645205,0.0,-0.3579649195937204,-0.05307418355032965,0.11583961700990958,-0.29108233954583196,-0.03862650989841841,4396.675693076747,-0.058162879495002276,-0.07824046010856292,-0.3669732716777261,-0.128755032994728
25.6,0.282842712474619,1.07,0.1,0.1,0.91,0.0,1.2500000000000002e-07,0.013,11.0,0.006,0.6590815232000001,5.97,0.05,0.08,-0.3124714989481294,83.01036419802924,-0.3571919703654946,0.07239475386698191,-0.23025850929940456,-0.18926526783492092,-0.36271030018740713,-0.23025850929940456,-0.08582271831882958,0.0,-1.9868690124555142e-06,-0.05645647697976781,26.376848000782076,-0.2622504869521496,-0.030695974858524495,-0.27477638913208247,10.666879156604928,-0.14978661367769955,-0.36271030018740713,-0.20205829154466046
15.55,0.282842712474619,1.97,0.1414213562373095,0.1414213562373095,1.24,0.0,2.16e-07,0.193,17.29,0.001,6.8641485506999995,0.08,0.09,0.05,-0.35779757672764273,42.67014293062253,-0.3571919703654946,1.3357260792172974,-0.276621799529602,-0.18926526783492092,-0.3540695851585701,-0.276621799529602,0.2667381107250124,0.0,-3.3151652847206454e-06,-0.31749756238490956,49.27871830172999,-0.08582271831882958,-0.006907755278982137,13.222491750131539,-0.20205829154466046,-0.21671510477866848,-0.3308947813930112,-0.14978661367769955
29.15,0.2449489742783178,0.3,0.3,0.1,0.0,0.0,0.5120000000000001,0.091,17.33,0.001,184.75308554239996,0.61,0.09,0.0,-0.3478045511491887,98.30706070801801,-0.3445710346469989,-0.3611918412977808,-0.3611918412977808,-0.2774955923937256,-0.3596281358897175,-0.23025850929940456,0.0,0.0,-0.3427484948186261,-0.21811751529434112,49.432769667597825,-0.35023914847131843,-0.006907755278982137,964.2300967032157,-0.30152075630701586,-0.21671510477866848,-0.3652773032901928,0.0
4.02,0.2449489742783178,0.04,0.17320508075688773,0.22360679774997896,0.55,0.0,8e-09,0.135,5.23,0.004,1276.0903041567997,0.17,0.04,0.04,-0.3205482300180523,5.592953248576336,-0.3445710346469989,-0.128755032994728,-0.30367682189200496,-0.21012293292093667,-0.3540695851585701,-0.33493305030283593,-0.32881035041559126,0.0,-1.4915059436213262e-07,-0.27033486757340053,8.65257098434183,-0.04872862966817305,-0.022085843671448984,9126.03156815932,-0.3012326631284188,-0.128755032994728,-0.3678783611782336,-0.128755032994728
23.01,0.1414213562373095,1.89,0.2645751311064591,0.1414213562373095,1.24,0.0,0.421875,0.124,1.91,0.008,6.8641485506999995,0.7,0.08,0.06,-0.3381786741175776,72.1577240821278,-0.276621799529602,1.2031302069452314,-0.3517870364588285,-0.15946868207133677,-0.36271030018740713,-0.276621799529602,0.2667381107250124,0.0,-0.36409762294678527,-0.25884674045876044,1.2359671923318083,-0.2428002404508693,-0.03862650989841841,13.222491750131539,-0.2496724607571127,-0.20205829154466046,-0.3308947813930112,-0.1688046430056022
25.95,0.2449489742783178,0.92,0.2645751311064591,0.2449489742783178,0.42,0.0,2.16e-07,0.107,13.24,0.009,0.0007962623999999999,0.34,0.04,0.0,-0.3478045511491887,84.49765326942874,-0.3445710346469989,-0.07671108022392693,-0.3517870364588285,-0.3124714989481294,-0.36271030018740713,-0.3445710346469989,-0.3643502384359837,0.0,-3.3151652847206454e-06,-0.23913712956366473,34.20213136873734,-0.29321303419972966,-0.042394776314813254,-0.005681795472106379,-0.3667952848664562,-0.128755032994728,-0.36711466825642475,0.0
12.62,0.282842712474619,0.5,0.1414213562373095,0.31622776601683794,0.4,0.0,6.4e-08,0.085,11.96,0.008,14432.7427699399,0.17,0.1,0.05,-0.3205482300180523,31.995269656766908,-0.3571919703654946,-0.34657359027997264,-0.276621799529602,-0.24338710974252495,-0.3308947813930112,-0.36407067001059,-0.366516292749662,0.0,-1.0601204962295513e-06,-0.20953384191180477,29.67955027232893,-0.3548606146106754,-0.03862650989841841,138226.0536406386,-0.3012326631284188,-0.23025850929940456,-0.3678783611782336,-0.14978661367769955
19.84,0.2,1.33,0.1,0.31622776601683794,0.34,0.0,2.7e-08,0.146,7.96,0.006,0.0164916224,0.23,0.09,0.05,-0.3205482300180523,59.27597002083746,-0.3218875824868201,0.3792879931707711,-0.23025850929940456,-0.2284434680710868,-0.3540695851585701,-0.36407067001059,-0.3667952848664562,0.0,-4.705405822154362e-07,-0.28092570396197486,16.512454838856083,-0.3612314429107253,-0.030695974858524495,-0.06769650631239589,-0.33802547311355663,-0.21671510477866848,-0.3308947813930112,-0.14978661367769955
8.92,0.3,2.73,0.282842712474619,0.3,0.68,0.0,0.250047,0.162,11.4,0.005,1322.5450646100999,2.94,0.09,0.06,-0.3381786741175776,19.519599843599906,-0.3611918412977808,2.7417433931074506,-0.3571919703654946,-0.36667025453220836,-0.3669732716777261,-0.3611918412977808,-0.2622504869521496,0.0,-0.3465917416972221,-0.29486574888746,27.743192251565127,-0.31553892929611366,-0.026491586832740183,9505.54565134725,3.1705241691707355,-0.21671510477866848,-0.3308947813930112,-0.1688046430056022
22.11,0.22360679774997896,0.41,0.1,0.0,0.51,0.0,0.636056,0.048,1.79,0.005,74.77247049570002,1.81,0.07,0.07,-0.3124714989481294,68.45322318656144,-0.33493305030283593,-0.3655552289063513,-0.23025850929940456,-0.35779757672764273,-0.3652773032901928,0.0,-0.3434057221645205,0.0,-0.287795411859061,-0.1457546048675638,1.042165959536268,-0.2544316243440109,-0.026491586832740183,322.60206856133976,1.0739215899526993,-0.18614820258529446,-0.3678783611782336,-0.18614820258529446
0.76,0.0,0.13,0.0,0.22360679774997896,1.2,0.0,2.7e-08,0.082,18.91,0.008,1764.7138474976,0.31,0.02,0.08,-0.3205482300180523,-0.20857200273333784,0.0,-0.2652287077084521,0.0,-0.248641100806246,-0.3669732716777261,-0.33493305030283593,0.2187858681527455,0.0,-4.705405822154362e-07,-0.20508495460086648,55.589554591296626,-0.36722733054479356,-0.03862650989841841,13192.548657427857,-0.36306672426591297,-0.07824046010856292,-0.36711466825642475,-0.20205829154466046
27.4,0.2,0.39,0.22360679774997896,0.2,1.04,0.0,1e-09,0.079,15.05,0.005,693.4395700000001,0.24,0.01,0.03,0.0,90.70887856699626,-0.3218875824868201,-0.36722733054479356,-0.33493305030283593,-0.3478045511491887,0.0,-0.3218875824868201,0.04078954167941259,0.0,-2.072326583694641e-08,-0.20052628669469413,40.80623876748302,-0.3612314429107253,-0.026491586832740183,4536.248739375538,-0.342507925353635,-0.04605170185988091,-0.3308947813930112,-0.10519673691959945
13.57,0.0,0.86,0.2449489742783178,0.2449489742783178,0.36,0.0,5.12e-07,0.071,18.7,0.004,48146.94242058242,1.55,0.04,0.02,-0.3381786741175776,35.38868020010077,0.0,-0.12970768517174194,-0.3445710346469989,-0.248641100806246,-0.3596281358897175,-0.3445710346469989,-0.3677944491115133,0.0,-7.416289900496335e-06,-0.18780035353779834,54.763389896192116,-0.30649537425959444,-0.022085843671448984,519120.9549521772,0.6792951429432907,-0.128755032994728,-0.3652773032901928,-0.07824046010856292
0.54,0.31622776601683794,0.62,0.2449489742783178,0.2449489742783178,1.42,0.0,8e-09,0.103,16.16,0.006,1.6850581551000008,0.81,0.07,0.0,-0.3290993274035144,-0.33274051528886117,-0.36407067001059,-0.29638219658465986,-0.3445710346469989,-0.3381786741175776,0.0,-0.3445710346469989,0.49793275769070044,0.0,-1.4915059436213262e-07,-0.23412170794750764,44.96583109798206,-0.1546535498989396,-0.030695974858524495,0.8792634744423824,-0.17068403536567855,-0.18614820258529446,-0.36271030018740713,0.0
28.67,0.31622776601683794,1.0,0.31622776601683794,0.2,1.04,0.0005120000000000001,3.4300000000000004e-07,0.141,6.48,0.006,447.71174856990007,0.63,0.05,0.08,-0.35779757672764273,96.21225619459764,-0.36407067001059,0.0,-0.36407067001059,-0.3478045511491887,-0.3669732716777261,-0.3218875824868201,0.04078954167941259,-0.0038795191976574808,-5.105738638694702e-06,-0.27621834979315957,12.109308907159908,-0.26831996962007393,-0.030695974858524495,2732.8994940651332,-0.29108233954583196,-0.14978661367769955,-0.3540695851585701,-0.20205829154466046
10.63,0.1414213562373095,1.07,0.2449489742783178,0.31622776601683794,0.52,0.0,8e-09,0.131,8.21,0.005,112.11548930569997,0.36,0.06,0.05,-0.3290993274035144,25.1259204447215,-0.276621799529602,0.07239475386698191,-0.3445710346469989,-0.12370060080930663,-0.3540695851585701,-0.36407067001059,-0.3400417630514653,0.0,-1.4915059436213262e-07,-0.26626509220730915,17.284947501642208,-0.34657359027997264,-0.026491586832740183,529.1323585725464,-0.3677944491115133,-0.1688046430056022,-0.3669732716777261,-0.14978661367769955
8.68,0.17320508075688773,0.4,0.282842712474619,0.22360679774997896,0.14,0.0,6.4e-08,0.069,8.43,0.007,125.82841975429997,1.03,0.08,0.09,-0.3290993274035144,18.757666868875205,-0.30367682189200496,-0.366516292749662,-0.3571919703654946,-0.29056659514304034,-0.3632508383850034,-0.33493305030283593,-0.2752557998921966,0.0,-1.0601204962295513e-06,-0.18448176543255657,17.97104678807603,-0.28456799773288216,-0.034732915909487766,608.3702464699081,0.030445566308790764,-0.20205829154466046,-0.3678783611782336,-0.21671510477866848
0.23,0.22360679774997896,0.46,0.22360679774997896,0.1,0.89,0.0,0.30076300000000006,0.136,14.27,0.006,0.0164916224,3.25,0.09,0.01,-0.3124714989481294,-0.33802547311355663,-0.33493305030283593,-0.35720324316953833,-0.33493305030283593,-0.11475181938964968,-0.36271030018740713,-0.23025850929940456,-0.10371509646779685,0.0,-0.3613465030873536,-0.27133365348146754,37.93193508734439,-0.16272976975354742,-0.030695974858524495,-0.06769650631239589,3.83062873811035,-0.21671510477866848,-0.3669732716777261,-0.04605170185988091
22.42,0.1414213562373095,2.12,0.1,0.31622776601683794,1.33,0.00012500000000000003,1e-09,0.166,11.59,0.006,621.6455836832001,0.06,0.07,0.08,-0.3048138403603834,69.7251556235788,-0.276621799529602,1.593002108009913,-0.23025850929940456,-0.3381786741175776,-0.3669732716777261,-0.36407067001059,0.3792879931707711,-0.001123399602582747,-2.072326583694641e-08,-0.2980974034438486,28.397153398705743,-0.10519673691959945,-0.030695974858524495,3998.6544834257033,-0.1688046430056022,-0.18614820258529446,-0.36711466825642475,-0.20205829154466046
19.82,0.282842712474619,0.57,0.31622776601683794,0.17320508075688773,1.2,0.0,0.456533,0.112,10.09,0.001,1.925414582399999,0.63,0.01,0.06,-0.3124714989481294,59.19622610283451,-0.3571919703654946,-0.3204077833475185,-0.36407067001059,-0.10609265650054109,-0.3632508383850034,-0.30367682189200496,0.2187858681527455,0.0,-0.3579649195937204,-0.24519671766094878,23.323487378748073,-0.0674907443363969,-0.006907755278982137,1.2614186357191193,-0.29108233954583196,-0.04605170185988091,-0.3308947813930112,-0.1688046430056022
18.05,0.2645751311064591,0.31,0.1414213562373095,0.31622776601683794,0.59,0.0,3.4300000000000004e-07,0.169,5.03,0.004,24048.56700600319,1.15,0.07,0.01,-0.3048138403603834,52.22127961025897,-0.3517870364588285,-0.36306672426591297,-0.276621799529602,-0.1425774136291516,-0.3652773032901928,-0.36407067001059,-0.31130331782859944,0.0,-5.105738638694702e-06,-0.3004577593259818,8.125562520081589,-0.21671510477866848,-0.022085843671448984,242597.87228908093,0.1607262337314324,-0.18614820258529446,-0.3678783611782336,-0.04605170185988091
9.55,0.2645751311064591,0.86,0.2,0.2449489742783178,0.66,0.00021599999999999996,5.12e-07,0.101,7.22,0.009,0.0014348907000000005,2.26,0.04,0.01,-0.2975261690290382,21.549968025404706,-0.3517870364588285,-0.12970768517174194,-0.3218875824868201,-0.19327966373472003,-0.36711466825642475,-0.3445710346469989,-0.27424019301469943,-0.0018230901444605035,-7.416289900496335e-06,-0.23155611097622866,14.272892759972185,-0.03918911473944496,-0.042394776314813254,-0.009393751020224125,1.8427244780222791,-0.128755032994728,-0.3308947813930112,-0.04605170185988091
8.42,0.3,0.4,0.2,0.2,0.9,0.0,0.19511199999999995,0.093,10.16,0.003,0.0007962623999999999,3.4,0.05,0.05,-0.3048138403603834,17.93973475390066,-0.3611918412977808,-0.366516292749662,-0.3218875824868201,-0.36667025453220836,-0.3540695851585701,-0.3218875824868201,-0.09482446409204366,0.0,-0.3188484259643265,-0.22088948808208592,23.555537772247416,-0.3331081011785506,-0.017427428970942082,-0.005681795472106379,4.160836467515193,-0.14978661367769955,-0.3561721207492444,-0.14978661367769955
2.89,0.282842712474619,0.19,0.2645751311064591,0.2645751311064591,0.75,0.0,0.49303900000000006,0.025,15.92,0.002,11692.434422825097,3.1,0.07,0.03,-0.3048138403603834,3.0670312911393447,-0.3571919703654946,-0.31553892929611366,-0.3517870364588285,-0.2596229297936393,-0.3669732716777261,-0.3517870364588285,-0.21576155433883568,0.0,-0.3486609107906843,-0.09222198635284841,44.059812792226495,-0.24316811935221094,-0.012429216196844383,109519.49371774383,3.5073465456224118,-0.18614820258529446,-0.3540695851585701,-0.10519673691959945
20.68,0.1,0.8,0.2645751311064591,0.2645751311064591,0.1,0.0,0.5927039999999999,0.139,15.88,0.001,4549.292132669899,3.22,0.08,0.07,-0.36667025453220836,62.64317458655992,-0.23025850929940456,-0.17851484105136778,-0.3517870364588285,-0.29056659514304034,-0.3561721207492444,-0.3517870364588285,-0.23025850929940456,0.0,-0.3100198499227751,-0.2742861070733509,43.90916003840556,-0.3612314429107253,-0.006907755278982137,38317.44533373031,3.765407977771341,-0.20205829154466046,-0.3652773032901928,-0.18614820258529446
2.53,0.2,0.78,0.17320508075688773,0.41231056256176607,0.15,0.0,3.4300000000000004e-07,0.184,2.67,0.001,0.6590815232000001,0.82,0.0,0.05,-0.29056659514304034,2.3483948359307547,-0.3218875824868201,-0.1937998602528297,-0.30367682189200496,-0.36667025453220836,-0.36711466825642475,-0.3652982611660509,-0.28456799773288216,0.0,-5.105738638694702e-06,-0.31147879193265987,2.622149521340462,-0.1381410900731087,-0.006907755278982137,-0.27477638913208247,-0.16272976975354742,0.0,-0.36271030018740713,-0.14978661367769955
11.8,0.2645751311064591,0.59,0.17320508075688773,0.22360679774997896,1.01,0.0,0.0,0.015,9.11,0.008,1.0240000000000002e-07,3.21,0.01,0.0,-0.29056659514304034,29.123574471365107,-0.3517870364588285,-0.31130331782859944,-0.30367682189200496,-0.15946868207133677,-0.3632508383850034,-0.33493305030283593,0.010049834161699772,0.0,0.0,-0.06299557616819891,20.127385399686705,-0.222817768660102,-0.03862650989841841,-1.648064422332519e-06,3.7437297082255774,-0.04605170185988091,-0.3540695851585701,0.0
2.13,0.31622776601683794,1.89,0.1414213562373095,0.31622776601683794,0.83,0.0,0.456533,0.09,11.38,0.004,13300.939326156797,1.41,0.09,0.08,-0.3290993274035144,1.6105398168064406,-0.36407067001059,1.2031302069452314,-0.276621799529602,-0.35779757672764273,-0.3596281358897175,-0.36407067001059,-0.1546535498989396,0.0,-0.3579649195937204,-0.21671510477866848,27.674537538585344,-0.14978661367769955,-0.022085843671448984,126300.2656279816,0.4844614831900083,-0.21671510477866848,-0.3652773032901928,-0.20205829154466046
29.12,0.2,0.35,0.282842712474619,0.2,0.03,0.0,0.9411919999999999,0.068,10.9,0.005,0.009022419900000002,0.73,0.05,0.02,-0.3290993274035144,98.1759025033255,-0.3218875824868201,-0.36743774357453723,-0.3571919703654946,-0.29056659514304034,-0.3669732716777261,-0.3218875824868201,-0.10519673691959945,0.0,-0.057043879516772374,-0.1828008350188101,26.03751440266257,-0.12115799858015167,-0.026491586832740183,-0.042477938140143896,-0.22973884373298117,-0.14978661367769955,-0.3652773032901928,-0.07824046010856292
13.13,0.17320508075688773,0.59,0.3,0.282842712474619,1.47,0.00012500000000000003,5.12e-07,0.123,5.54,0.009,181.5232161643,2.88,0.03,0.05,-0.3290993274035144,33.808432907572076,-0.30367682189200496,-0.31130331782859944,-0.3611918412977808,-0.18926526783492092,-0.3561721207492444,-0.3571919703654946,0.566335729162248,-0.001123399602582747,-7.416289900496335e-06,-0.2577552236039955,9.484449534205925,-0.3204077833475185,-0.042394776314813254,944.1718720023215,3.046436047145821,-0.10519673691959945,-0.3308947813930112,-0.14978661367769955
2.87,0.17320508075688773,0.15,0.2449489742783178,0.2449489742783178,1.28,0.0,5.12e-07,0.177,16.44,0.003,7.59375,1.77,0.01,0.08,-0.35779757672764273,3.025875525444291,-0.30367682189200496,-0.28456799773288216,-0.3445710346469989,-0.12984029983422773,-0.3632508383850034,-0.3445710346469989,0.31598089975235305,0.0,-7.416289900496335e-06,-0.3064941817142705,46.027353885484885,-0.31594176175616984,-0.017427428970942082,15.395003323481864,1.0106337974567559,-0.04605170185988091,0.0,-0.20205829154466046
